Internal ID,Date Created in NetSuite,Type,Item name/SKU#,Description,Inactive,Base Price,Product Category,Class (no hierarchy),Shelf Life (Months),Weight,Length,Width,Height,Available,Total Quantity On Hand,Storage Temperature,Shipping Temperature,Safety Stock Level,Quantity Pricing Schedule,Primary Stock Unit,Primary Sale Unit,Special Work Order Item,OEM Item
16113,3/3/2022 11:22,Assembly,B-E2060-5,"Oligo Mix - Citrobacter freundii, Primer and probe mixture 
",No,,Bulk Buffers,PCR Panels,,,,,,,,-80C,Dry Ice,0,,Milliliter,Milliliter,No,No
16114,3/3/2022 11:22,Assembly,B-E2060-6,"Oligo Mix - Enterobacter cloacae, Primer and probe mixture 
 
",No,,Bulk Buffers,PCR Panels,,,,,,,,-80C,Dry Ice,0,,Milliliter,Milliliter,No,No
16115,3/3/2022 11:23,Assembly,B-E2060-7,"Oligo Mix - Enterococcus faecalis, Primer and probe mixture 
 
 
",No,,Bulk Buffers,PCR Panels,,,,,,,,-80C,Dry Ice,0,,Milliliter,Milliliter,No,No
16116,3/3/2022 11:23,Assembly,B-E2060-8,"Oligo Mix - Enterococcus faecium, Primer and probe mixture 
 
 
",No,,Bulk Buffers,PCR Panels,,,,,,,,-80C,Dry Ice,0,,Milliliter,Milliliter,No,No
16117,3/3/2022 11:24,Assembly,B-E2060-9,"Oligo Mix - Escherichia coli, Primer and probe mixture 
 
 
",No,,Bulk Buffers,PCR Panels,,,,,,,1,-80C,Dry Ice,0,,Milliliter,Milliliter,No,No
19532,7/28/2023 15:45,Assembly,B-E2063-1,Verify Comprehensive Positive Control,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19541,7/28/2023 15:45,Assembly,B-E2063-10,Oligo Mix - erm(B),No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19542,7/28/2023 15:45,Assembly,B-E2063-11,Oligo Mix - erm(C),No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19543,7/28/2023 15:45,Assembly,B-E2063-12,Oligo Mix - FOX,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19544,7/28/2023 15:45,Assembly,B-E2063-13,Oligo Mix - IMP,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19545,7/28/2023 15:45,Assembly,B-E2063-14,Oligo Mix - KPC,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19546,7/28/2023 15:45,Assembly,B-E2063-15,Oligo Mix - mecA,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19547,7/28/2023 15:45,Assembly,B-E2063-16,Oligo Mix - mef(A),No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19548,7/28/2023 15:45,Assembly,B-E2063-17,Oligo Mix - MIR,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19549,7/28/2023 15:45,Assembly,B-E2063-18,Oligo Mix - NDM,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19550,7/28/2023 15:45,Assembly,B-E2063-19,Oligo Mix - OXA-48,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19533,7/28/2023 15:45,Assembly,B-E2063-2,Oligo Mix - ACC,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19551,7/28/2023 15:45,Assembly,B-E2063-20,Oligo Mix - OXA-51,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19552,7/28/2023 15:45,Assembly,B-E2063-21,Oligo Mix - qnrA1,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19553,7/28/2023 15:45,Assembly,B-E2063-22,Oligo Mix - qnrA2,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19554,7/28/2023 15:46,Assembly,B-E2063-23,Oligo Mix - qnrB2,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19555,7/28/2023 15:46,Assembly,B-E2063-24,Oligo Mix - SHV,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19556,7/28/2023 15:46,Assembly,B-E2063-25,Oligo Mix - sul1,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19557,7/28/2023 15:46,Assembly,B-E2063-26,Oligo Mix - sul2,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19558,7/28/2023 15:46,Assembly,B-E2063-27,Oligo Mix - tet(B),No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19559,7/28/2023 15:46,Assembly,B-E2063-28,Oligo Mix - tet(M),No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19560,7/28/2023 15:46,Assembly,B-E2063-29,Oligo Mix - vanA,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19534,7/28/2023 15:45,Assembly,B-E2063-3,Oligo Mix - ACT,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19561,7/28/2023 15:46,Assembly,B-E2063-30,Oligo Mix - vanB,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19562,7/28/2023 15:46,Assembly,B-E2063-31,Oligo Mix - VIM,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19535,7/28/2023 15:45,Assembly,B-E2063-4,Oligo Mix - CTX-M-1,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19536,7/28/2023 15:45,Assembly,B-E2063-5,Oligo Mix - CTX-M-2,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19537,7/28/2023 15:45,Assembly,B-E2063-6,Oligo Mix - CTX-M-8/25,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19538,7/28/2023 15:45,Assembly,B-E2063-7,Oligo Mix - CTX-M-9,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19539,7/28/2023 15:45,Assembly,B-E2063-8,Oligo Mix - dfrA1,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
19540,7/28/2023 15:45,Assembly,B-E2063-9,Oligo Mix - dfrA5,No,,Bulk Buffers,PCR Panels,,,,,,,,-20C,Dry Ice,,,Milliliter,Milliliter,No,No
9597,7/7/2020 15:52,Assembly,B-F9001,5-Fluoroorotic Acid (Powder),Yes,,Stock Solutions,Manufacturing,,,,,,,,-20C,Blue Ice,0,,Milligram,Gram,No,No
9309,7/7/2020 15:15,Assembly,B-F9003,100X 5-Fluoroorotic Acid (Liquid),No,,Bulk Buffers,Yeast,,,,,,4,4,-20C,Blue Ice,0,,Milliliter,Milliliter,No,No
20385,2/23/2024 14:13,Assembly,B-FM-1.0,Fermentation Media 1.0,No,0,Bulk Buffers,DNA,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,No
20386,2/23/2024 14:14,Assembly,B-FM-1.1,Fermentation Media 1.1,No,,Bulk Buffers,DNA,,,,,,,,Room Temperature,Room Temperature,,,Milliliter,Milliliter,No,No
20387,2/23/2024 14:15,Assembly,B-FM-1.2,Fermentation Media 1.2,No,,Bulk Buffers,DNA,,,,,,,,Room Temperature,Room Temperature,,,Milliliter,Milliliter,No,No
20388,2/23/2024 14:15,Assembly,B-FM-2.0,Fermentation Media 2.0,No,,Bulk Buffers,DNA,,,,,,,,Room Temperature,Room Temperature,,,Milliliter,Milliliter,No,No
20389,2/23/2024 14:15,Assembly,B-FM-2.1,Fermentation Media 2.1,No,,Bulk Buffers,DNA,,,,,,,,Room Temperature,Room Temperature,,,Milliliter,Milliliter,No,No
9310,7/7/2020 15:15,Assembly,B-I1001,Isopropyl-B-D-thiogalactopyranoside (IPTG),No,,Bulk Buffers,Competent Cells,,,,,,,,-20C,Blue Ice,0,,Milliliter,Milliliter,No,No
14458,6/29/2021 9:09,Assembly,B-KK2802,KAPA HiFi HotStart Uracil (1 ea = 6.25 ml) ,No,,Bulk Buffers,Library Prep,,,,,,35.1,35.1,-80C,Dry Ice,12,,Milliliter,Milliliter,No,No
9311,7/7/2020 15:15,Assembly,B-M2001,Protein A-Sepharose Slurry,No,,Bulk Buffers,ChIP Kit,,,,,,,,4C,Blue Ice,0,,Milliliter,Milliliter,No,No
9312,7/7/2020 15:15,Assembly,B-M3012,Expansion Broth (EB),No,,Bulk Buffers,Media,,,,,,,,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
9313,7/7/2020 15:15,Assembly,B-M3013,Overexpression Broth (OB),No,,Bulk Buffers,Media,,,,,,,,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
9314,7/7/2020 15:15,Assembly,B-M3015,ZymoBroth,No,,Bulk Buffers,E. coli,,,,,,0.897,53.5,Room Temperature,Room Temperature,20,,Liter,Milliliter,No,No
9315,7/7/2020 15:15,Assembly,B-M5001,ZR 50 bp DNA Marker,No,,Bulk Buffers,Marker,,,,,,26.5,26.5,-20C,Dry Ice,30,,Milliliter,Milliliter,No,No
9316,7/7/2020 15:15,Assembly,B-M5002,ZR 100 bp DNA Marker,No,,Bulk Buffers,Marker,,,,,,39,39,-20C,Room Temperature,30,,Milliliter,Milliliter,No,No
9317,7/7/2020 15:15,Assembly,B-M5003,ZR 1 kb DNA Marker,No,,Bulk Buffers,Marker,,,,,,40.5,40.5,-20C,Dry Ice,30,,Milliliter,Milliliter,No,No
9318,7/7/2020 15:15,Assembly,B-M5004,ZR 50 bp DNA Marker (Ready-to-load),No,,Bulk Buffers,Marker,,,,,,800,800,-20C,Room Temperature,200,,Milliliter,Milliliter,No,No
9319,7/7/2020 15:15,Assembly,B-M5005,ZR 100 bp DNA Marker (Ready-to-load),No,,Bulk Buffers,Marker,,,,,,363.2,363.2,-20C,Room Temperature,200,,Milliliter,Milliliter,No,No
9320,7/7/2020 15:15,Assembly,B-M5006,ZR 1 kb DNA Marker (Ready-to-load),No,,Bulk Buffers,Marker,,,,,,219,219,-20C,Room Temperature,200,,Milliliter,Milliliter,No,No
9321,7/7/2020 15:15,Assembly,B-MDx-100,LDS Buffer,No,,Bulk Buffers,Urine,,,,,,41,41,Room Temperature,Room Temperature,,,Liter,Milliliter,No,Yes
17061,7/5/2022 15:48,Assembly,B-P0001,PGEM-3Zf  Plasmid (1ug/ul),No,,Bulk Buffers,Manufacturing,,,,,,,,-20C,Dry Ice,0,,Milliliter,Milliliter,No,No
9322,7/7/2020 15:15,Assembly,B-P2003-2,His Affinity Gel,No,,Bulk Buffers,His-Spin,,,,,,1800,1800,4C,Room Temperature,1000,,Milliliter,Milliliter,No,No
9323,7/7/2020 15:15,Assembly,B-P2003-3,His-Binding Buffer,No,,Bulk Buffers,His-Spin,,,,,,51958,51958,4C,Room Temperature,5000,,Milliliter,Milliliter,No,No
9324,7/7/2020 15:15,Assembly,B-P2003-4,His-Wash Buffer,No,,Bulk Buffers,His-Spin,,,,,,20000,20000,4C,Room Temperature,5000,,Milliliter,Milliliter,No,No
9325,7/7/2020 15:15,Assembly,B-P2003-5,His-Elution Buffer,No,,Bulk Buffers,His-Spin,,,,,,47774,47774,4C,Room Temperature,2500,,Milliliter,Milliliter,No,No
9326,7/7/2020 15:15,Assembly,B-P2004-1,StrepTactin XT Resin,Yes,0,Bulk Buffers,Strep-Spin,,,,,,,,4C,Room Temperature,0,,Milliliter,Milliliter,No,No
20589,5/10/2024 16:40,Assembly,B-pM100A,"100bp DNA Marker pM100A Plasmid 
",No,,Bulk Buffers,,,,,,,,,4C,,,,Milligram,Milligram,No,No
20580,5/10/2024 16:36,Assembly,B-pM100A-Paste,"100bp DNA Marker pM100A Cell Paste 
",No,,Bulk Buffers,,,,,,,,,-80C,,,,Gram,Gram,No,No
20590,5/10/2024 16:42,Assembly,B-pM100B,"100bp DNA Marker pM100B Plasmid 
",No,,Bulk Buffers,,,,,,,,,4C,,,,Milligram,Milligram,No,No
20581,5/10/2024 16:37,Assembly,B-pM100B-Paste,"100bp DNA Marker pM100B Cell Paste 
",No,,Bulk Buffers,,,,,,,,,-80C,,,,Gram,Gram,No,No
20591,5/10/2024 16:42,Assembly,B-pM100C,"100bp DNA Marker pM100C Plasmid 
",No,,Bulk Buffers,,,,,,,,,4C,,,,Milligram,Milligram,No,No
20582,5/10/2024 16:38,Assembly,B-pM100C-Paste,"100bp DNA Marker pM100C Cell Paste 
",No,,Bulk Buffers,,,,,,,,,-80C,,,,Gram,Gram,No,No
20588,5/10/2024 16:40,Assembly,B-pM50,"50bp DNA Marker pM50 Plasmid  
",No,,Bulk Buffers,,,,,,,,,4C,,,,Milligram,Milligram,No,No
20579,5/10/2024 16:36,Assembly,B-pM50-Paste,"50bp DNA Marker pM50 Cell Paste 
",No,,Bulk Buffers,,,,,,,,,-80C,,,,Gram,Gram,No,No
20592,5/10/2024 16:49,Assembly,B-pMK1,"1kb DNA Marker pMK1 Plasmid 
",No,,Bulk Buffers,,,,,,,39.36,39.36,4C,,,,Milligram,Milligram,No,No
20583,5/10/2024 16:38,Assembly,B-pMK1-Paste,"1kb DNA Marker pMK1 Cell Paste 
",No,,Bulk Buffers,,,,,,,220,220,-80C,,,,Gram,Gram,No,No
20593,5/10/2024 16:53,Assembly,B-pMK2,"1kb DNA Marker pMK2 Plasmid 
",No,,Bulk Buffers,,,,,,,,,4C,,,,Milligram,Milligram,No,No
20584,5/10/2024 16:38,Assembly,B-pMK2-Paste,"1kb DNA Marker pMK2 Cell Paste 
",No,,Bulk Buffers,,,,,,,,200,-80C,,,,Gram,Gram,No,No
20594,5/10/2024 16:53,Assembly,B-pMK3,"1kb DNA Marker pMK3 Plasmid 
",No,,Bulk Buffers,,,,,,,,,4C,,,,Milligram,Milligram,No,No
20585,5/10/2024 16:39,Assembly,B-pMK3-Paste,"1kb DNA Marker pMK3 Cell Paste 
",No,,Bulk Buffers,,,,,,,160,160,-80C,,,,Gram,Gram,No,No
20595,5/10/2024 16:54,Assembly,B-pMK4,"1kb DNA Marker pMK4 Plasmid 
",No,,Bulk Buffers,,,,,,,,,4C,,,,Milligram,Milligram,No,No
20586,5/10/2024 16:39,Assembly,B-pMK4-Paste,"1kb DNA Marker pMK4 Cell Paste 
",No,,Bulk Buffers,,,,,,,,,-80C,,,,Gram,Gram,No,No
20596,5/10/2024 16:56,Assembly,B-pMK5,"1kb DNA Marker pMK5 Plasmid 
",No,,Bulk Buffers,,,,,,,,,4C,,,,Milligram,Milligram,No,No
20587,5/10/2024 16:40,Assembly,B-pMK5-Paste,"1kb DNA Marker pMK5 Cell Paste 
",No,,Bulk Buffers,,,,,,,,,-80C,,,,Gram,Gram,No,No
9327,7/7/2020 15:15,Assembly,B-R1001-2,YR Lysis Buffer,No,,Bulk Buffers,RNA,,,,,,,,Room Temperature,Room Temperature,2,,Liter,Milliliter,No,No
9328,7/7/2020 15:15,Assembly,B-R1003-2,RNA Extraction Buffer,No,,Bulk Buffers,Pinpoint,,,,,,47.71135,47.71135,Room Temperature,Room Temperature,2,,Liter,Milliliter,No,No
10298,7/15/2020 14:20,Assembly,B-R1003-3,RNA Wash Buffer (ssDNA/RNA Wash Buffer),No,,Bulk Buffers,Pinpoint,,,,,,561.535,561.62,Room Temperature,Room Temperature,100,,Liter,Milliliter,No,No
9330,7/7/2020 15:15,Assembly,B-R1003-3-S,RNA Wash Buffer with Ethanol Added,No,,Bulk Buffers,Pinpoint,,,,,,7.5425,7.5425,Room Temperature,Room Temperature,5,,Liter,Milliliter,No,No
9331,7/7/2020 15:15,Assembly,B-R1011-1,RAD Digestion Buffer (50 ml),No,,Bulk Buffers,Zymoclean,,,,,,,,Room Temperature,Room Temperature,0.5,,Liter,Milliliter,No,No
9332,7/7/2020 15:15,Assembly,B-R1013-2,"RNA Binding Buffer (SSDNA/RNA Binding Buffer, RNA Recovery Buffer)",No,,Bulk Buffers,Clean & Concentrator,,,,,,348.8685,392.8685,Room Temperature,Room Temperature,300,,Liter,Milliliter,No,No
9333,7/7/2020 15:15,Assembly,B-R1020-1,ZR RNA Buffer,No,,Bulk Buffers,Purification,,,,,,55,55,Room Temperature,Room Temperature,20,,Liter,Milliliter,No,No
9334,7/7/2020 15:15,Assembly,B-R1020-2,RNA Pre-Wash Buffer,No,,Bulk Buffers,Purification,,,,,,10,10,Room Temperature,Room Temperature,2,,Liter,Milliliter,No,No
9335,7/7/2020 15:15,Assembly,B-R1022-1,Blood RNA Buffer,Yes,,Bulk Buffers,Quick-RNA,,,,,,,,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
9336,7/7/2020 15:15,Assembly,B-R1022-2,RBC Lysis Buffer,No,,Bulk Buffers,Quick-RNA,,,,,,20,20,Room Temperature,Room Temperature,5,,Liter,Milliliter,No,No
9337,7/7/2020 15:16,Assembly,B-R1034-1,ZR Viral RNA Buffer (Viral DNA/RNA Buffer),No,,Bulk Buffers,Quick-RNA,,,,,,1663.52,1667.76,Room Temperature,Room Temperature,200,,Liter,Milliliter,No,No
9338,7/7/2020 15:16,Assembly,B-R1034-2,Viral RNA Wash Buffer Concentrate,No,,Bulk Buffers,Quick-RNA,,,,,,160.497,160.497,Room Temperature,Room Temperature,100,,Liter,Milliliter,No,No
9339,7/7/2020 15:16,Assembly,B-R1035-1,"Tris, pH 9.0 (Custom)",Yes,,Bulk Buffers,Purification,,,,,,,,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
9340,7/7/2020 15:16,Assembly,B-R1038-1,RNA Extraction Buffer Plus,No,,Bulk Buffers,Purification,,,,,,,,Room Temperature,Room Temperature,2,,Liter,Milliliter,No,No
9341,7/7/2020 15:16,Assembly,B-R1038-2,Urine RNA Buffer,No,,Bulk Buffers,Purification,,,,,,60,60,Room Temperature,Room Temperature,5,,Liter,Milliliter,No,No
9342,7/7/2020 15:16,Assembly,B-R1059-2,Quick-cfRNA Binding Buffer,Yes,,Bulk Buffers,Purification,,,,,,,,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
9343,7/7/2020 15:16,Assembly,B-R1060-1,RNA Lysis Buffer,No,,Bulk Buffers,Quick-RNA,,,,,,292.75,425.25,Room Temperature,Room Temperature,250,,Liter,Milliliter,No,No
9344,7/7/2020 15:16,Assembly,B-R1060-2,RNA Prep Buffer (ssDNA/RNA Prep Buffer),No,,Bulk Buffers,Purification,,,,,,591.85,599.54,Room Temperature,Room Temperature,300,,Liter,Milliliter,No,No
9345,7/7/2020 15:16,Assembly,B-R1070-1 INACTIVE,RNA Recovery Buffer,Yes,,Bulk Buffers,Quick-RNA,,,,,,,,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
9346,7/7/2020 15:16,Assembly,B-R1070-2,RNA Max Buffer,No,,Bulk Buffers,Purification,,,,,,5.4,5.4,Room Temperature,Room Temperature,2,,Liter,Milliliter,No,No
9347,7/7/2020 15:16,Assembly,B-R1072-1,Quick-cfDNA/cfRNA™ Digestion Buffer,No,,Bulk Buffers,Quick-DNA/RNA,,,,,,65.122,65.122,Room Temperature,Room Temperature,10,,Liter,Milliliter,No,No
9348,7/7/2020 15:16,Assembly,B-R1072-2,Quick-cfDNA/cfRNA™ Binding Buffer,No,,Bulk Buffers,Quick-DNA/RNA,,,,,,65.462,65.462,Room Temperature,Room Temperature,55,,Liter,Milliliter,No,No
9349,7/7/2020 15:16,Assembly,B-R1075-1,cfDNA/RNA Preservation Reagent,No,,Bulk Buffers,Blood,,,,,,,,Room Temperature,Room Temperature,1,,Liter,Milliliter,No,No
9978,7/9/2020 14:07,Assembly,B-R1081-1,RNA MagBinding Bead Buffer,No,0,Bulk Buffers,Clean & Concentrator,,,,,,57912,57912,Room Temperature,Room Temperature,10000,,Milliliter,Milliliter,No,No
9350,7/7/2020 15:16,Assembly,B-R1090,ZR small-RNA Ladder,No,,Bulk Buffers,Ladder,,,,,,101,101,Room Temperature,Room Temperature,0,,Milliliter,Milliliter,No,No
10299,7/15/2020 14:20,Assembly,B-R1100,DNA/RNA Shield™,No,,Bulk Buffers,Sample Collection,,,,,,4447.16475,8466.18475,Room Temperature,Room Temperature,2000,,Liter,Milliliter,No,No
9352,7/7/2020 15:16,Assembly,B-R1100-PUR,"DNA/RNA Shield™, Dispensed by Puritan",Yes,,Bulk Buffers,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
20172,1/3/2024 9:45,Assembly,B-R1100-UAC,DNA/RNA Shield™ (Unautoclaved),No,,Bulk Buffers,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
19065,4/26/2023 13:37,Assembly,B-R1141-1,Transport Wash Buffer,No,,Bulk Buffers,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,,Milliliter,Milliliter,No,No
18498,12/12/2022 10:35,Assembly,B-R1145,DNA/RNA Shield 1X (Blue) (Bulk),No,,Bulk Buffers,Sample Collection,,,,,,1.95,1.95,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
9353,7/7/2020 15:16,Assembly,B-R1150,DNA/RNA Shield™ (1.5X Concentrate),No,,Bulk Buffers,Sample Collection,,,,,,,0.75,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
9354,7/7/2020 15:16,Assembly,B-R1200,DNA/RNA Shield™ (2X Concentrate),No,,Bulk Buffers,2X,,,,,,3671.864,3735.964,Room Temperature,Room Temperature,3000,,Liter,Milliliter,No,No
9355,7/7/2020 15:16,Assembly,B-R1200-1,PK Digestion Buffer,No,,Bulk Buffers,Purification,,,,,,24.337,34.737,Room Temperature,Room Temperature,20,,Liter,Milliliter,No,No
18233,9/12/2022 13:40,Assembly,B-R1238,DNA/RNA Shield 2X (Blue) (Bulk),No,,Bulk Buffers,Sample Collection,,,,,,9.365,9.365,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
18494,12/12/2022 10:28,Assembly,B-R1245,DNA/RNA Shield 2X (Blue) (Bulk),No,,Bulk Buffers,Sample Collection,,,,,,2,2,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
9356,7/7/2020 15:16,Assembly,B-R1300-1,20 mM Tris Buffer pH 9,No,,Bulk Buffers,Manufacturing,,,,,,1.05,1.05,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
14251,5/21/2021 14:17,Assembly,B-R1400,DNA/RNA Shield™ - DirectDetect,No,,Bulk Buffers,Sample Collection,,,,,,2.6,2.6,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
20400,2/29/2024 13:20,Assembly,B-R1502,Urine Conditioning Buffer Plus (UCB+),No,,Bulk Buffers,Urine,,,,,,,,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
20618,5/17/2024 14:40,Assembly,B-R1701,DNA/RNA Shield™ - Direct ,No,,Bulk Buffers,Sample Collection,,,,,,0.875,0.875,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
9357,7/7/2020 15:16,Assembly,B-R2040-1,S/F RNA Lysis Buffer,No,,Bulk Buffers,Environmental,,,,,,80,80,Room Temperature,Room Temperature,20,,Liter,Milliliter,No,No
19270,6/21/2023 14:49,Assembly,B-R2044-1,Inhibitor Removal Binding Buffer,No,,Bulk Buffers,Environmental,,,,,,1420,1420,Room Temperature,Room Temperature,,,Milliliter,Milliliter,No,No
19271,6/21/2023 14:50,Assembly,B-R2044-2,Inhibitor Removal Wash Buffer,No,,Bulk Buffers,Environmental,,,,,,1020,1020,Room Temperature,Room Temperature,,,Milliliter,Milliliter,No,No
19272,6/21/2023 14:50,Assembly,B-R2044-3,Inhibitor Removal Elution Buffer,No,,Bulk Buffers,Environmental,,,,,,480,480,Room Temperature,Room Temperature,,,Milliliter,Milliliter,No,No
10300,7/15/2020 14:20,Assembly,B-R2050-2,Direct-zol™ RNA PreWash (Concentrate),No,,Bulk Buffers,Direct-zol,,,,,,1328.264,1329.264,Room Temperature,Room Temperature,200,,Liter,Milliliter,No,No
9359,7/7/2020 15:16,Assembly,B-R2050-2A,Direct-zol™ RNA PreWash W/Ethanol,No,,Bulk Buffers,Direct-zol,,,,,,34.4765,34.4765,Room Temperature,Room Temperature,10,,Liter,Milliliter,No,No
9360,7/7/2020 15:16,Assembly,B-R2050-5,DNA Recovery Buffer,No,,Bulk Buffers,Direct-zol DNA/RNA,,,,,,12.99,12.99,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
9361,7/7/2020 15:16,Assembly,B-R2080-1,Direct-zol™ DNA Wash 1 (Concentrate),No,,Bulk Buffers,Direct-zol DNA/RNA,,,,,,51.172,55.972,Room Temperature,Room Temperature,5,,Liter,Milliliter,No,No
9362,7/7/2020 15:16,Assembly,B-R2080-1A,Direct-zol™ DNA Wash 1 (Ready-to-Use),No,,Bulk Buffers,Direct-zol DNA/RNA,,,,,,,,Room Temperature,Room Temperature,1,,Liter,Milliliter,No,No
9363,7/7/2020 15:16,Assembly,B-R2080-3,Direct-zol™ DNA Elution Buffer,No,,Bulk Buffers,Direct-zol DNA/RNA,,,,,,55,55,Room Temperature,Room Temperature,1,,Liter,Milliliter,No,No
9364,7/7/2020 15:16,Assembly,B-R2100-1,Direct-zol™ Binding Buffer,No,,Bulk Buffers,Direct-zol,,,,,,10,10,Room Temperature,Room Temperature,2,,Liter,Milliliter,No,No
9365,7/7/2020 15:16,Assembly,B-R2100-2,Direct-zol™ MagBead PreWash,Yes,,Bulk Buffers,Direct-zol,,,,,,,,Room Temperature,Room Temperature,,,Liter,Milliliter,No,No
9366,7/7/2020 15:16,Assembly,B-R2130-1,MagBead Wash 1 (Concentrate),No,,Bulk Buffers,Quick-DNA/RNA,,,,,,894.835,894.835,Room Temperature,Room Temperature,200,,Liter,Milliliter,No,No
9367,7/7/2020 15:16,Assembly,B-R2130-1A,MagBead Wash 1 (Ready to Use),No,,Bulk Buffers,Quick-DNA/RNA,,,,,,1.878,2.678,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
9368,7/7/2020 15:16,Assembly,B-R2130-2,MagBead Wash 2 (Concentrate),No,,Bulk Buffers,Quick-DNA/RNA,,,,,,1470.531,1470.531,Room Temperature,Room Temperature,50,,Liter,Milliliter,No,No
9369,7/7/2020 15:16,Assembly,B-R2130-2A,MagBead Wash 2 (Ready to Use),No,,Bulk Buffers,Quick-DNA/RNA,,,,,,2.08,2.88,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
18385,11/1/2022 8:21,Assembly,B-R2143-2,Viral DNA/RNA Buffer with Magbinding Beads,No,,Bulk Buffers,Quick-RNA,,,,,,,,Room Temperature,Room Temperature,0,,Liter,Milliliter,No,No
